name;coordinates
8a305389-ebf3-44f0-8f40-c1d8fbe88af1.JPG;[[0.11600429645542427, 0.10096670247046187], [0.8668098818474759, 0.09559613319011816], [0.8721804511278195, 0.8442534908700322], [0.12244897959183673, 0.8464017185821697], [0.11600429645542427, 0.10096670247046187]]
8a85d7e4-bf3f-49b3-8981-f7a6d132a45b.JPG;[[0.08498666407342194, 0.08672108578920606], [0.9036337139235271, 0.09886203779969491], [0.8620075927447082, 0.9036337139235271], [0.10233088123126315, 0.8672108578920605]]
8bbc72e7-0a3f-4ab0-b94d-8dfd0f928a20.JPG;[[0.1322378490961592, 0.12618115371770916], [0.8338050637666222, 0.12719060294745085], [0.8348145129963639, 0.8277483683881721], [0.13324729832590088, 0.8277483683881721]]
8c3caf5f-59b1-4514-827e-7fc7b4c5bb16.JPG;[[0.1768836932398536, 0.15035113925387555], [0.8649612599428841, 0.1538888131186726], [0.8508105644836957, 0.861423586078087], [0.16096416084826676, 0.8490417275512973]]
8d40b4b5-5aea-451c-aa88-240e288676bd.JPG;[[0.9596161210943329, 0.05317460464826845], [0.9596161210943329, 0.9633259772325843], [0.03957179880801373, 0.9682724520835859], [0.04204503623351459, 0.05193798593551802]]
8de68460-b3a0-4903-9eb9-ee18fda23b3b.JPG;[[0.12109375, 0.11328125], [0.87890625, 0.10546875], [0.892578125, 0.865234375], [0.123046875, 0.873046875], [0.12109375, 0.11328125]]
8dedee66-5e68-47a1-a509-fc51b914f763.JPG;[[0.12109375, 0.15234375], [0.890625, 0.09765625], [0.890625, 0.890625], [0.1328125, 0.984375], [0.12109375, 0.15234375]]
8e2f7c07-31de-4dfb-9ef7-bca36cd4d6a8.JPG;[[0.0575307683125593, 0.0575307683125593], [0.9446180990675059, 0.0575307683125593], [0.9427622678316169, 0.9427622678316169], [0.0575307683125593, 0.9427622678316169]]
8e50aedb-2906-49a2-85b2-c7d6aa6f78b9.JPG;[[0.11328125, 0.11328125], [0.859375, 0.1796875], [0.7578125, 0.8515625], [0.10546875, 0.796875], [0.11328125, 0.11328125]]
8e6ac816-5577-4f75-9d69-36af421b8615.JPG;[[0.10546875, 0.1015625], [0.79296875, 0.11328125], [0.7734375, 0.80078125], [0.09765625, 0.80078125], [0.10546875, 0.1015625]]
8ed276a5-a9bd-4bb6-8037-5e51daa0590f.JPG;[[0.1387488668943407, 0.05096897151220679], [0.8282457870733604, 0.04955316674797883], [0.8183351537237646, 0.716397210699351], [0.15857013359353225, 0.722060429756263]]
8f100143-ac5b-460f-9cbc-ece1ea388e27.JPG;[[0.11600429645542427, 0.06337271750805586], [0.9129967776584318, 0.07411385606874328], [0.8839957035445757, 0.8678839957035446], [0.10204081632653061, 0.8528464017185822], [0.11600429645542427, 0.06337271750805586]]
8f3cf702-ca73-46af-9fd1-3bcb1ea0e610.JPG;[[0.140625, 0.12890625], [0.953125, 0.12109375], [0.9453125, 0.92578125], [0.140625, 0.9140625], [0.140625, 0.12890625]]
912e0199-6437-41fc-97c9-988a72ee579d.JPG;[[0.19318457530587205, 0.07674455731329163], [0.7317196585215564, 0.07277501124536276], [0.7330428405441994, 0.6139564585063331], [0.19847730339644387, 0.6126332764836901]]
9196143d-721c-4d0e-9515-b0856bc22429.JPG;[[0.1601423487544484, 0.10083036773428232], [0.9039145907473309, 0.06287069988137604], [0.9193357058125742, 0.8185053380782918], [0.16844602609727166, 0.8327402135231317], [0.1601423487544484, 0.10083036773428232]]
91e5b4d3-5082-4aa5-b09d-0ca9f0af0f72.JPG;[[0.10546875, 0.1875], [0.76171875, 0.1796875], [0.76171875, 0.828125], [0.1171875, 0.83984375], [0.10546875, 0.1875]]
920a7de4-83bd-4011-b21b-7d674ebcb4dc.JPG;[[0.1123152709359606, 0.12118226600985221], [0.8630541871921182, 0.12019704433497537], [0.8561576354679803, 0.864039408866995], [0.11527093596059114, 0.8669950738916257], [0.1123152709359606, 0.12118226600985221]]
938f1c2a-13ea-40f3-98c4-a060a61d5853.JPG;[[0.21875, 0.04296875], [0.9453125, 0.23046875], [0.75, 0.88671875], [0.0859375, 0.76171875], [0.21875, 0.04296875]]
9423ee01-0aae-4b74-9ce3-0fcc2203963e.JPG;[[0.07236061684460261, 0.08896797153024912], [0.9039145907473309, 0.10676156583629894], [0.8813760379596679, 0.9264531435349941], [0.06168446026097272, 0.9157769869513642], [0.07236061684460261, 0.08896797153024912]]
954e5019-0e72-4284-a72a-f05af2583fac.JPG;[[0.05338078291814947, 0.06405693950177936], [0.9086595492289442, 0.06168446026097272], [0.8801897983392646, 0.896797153024911], [0.07591933570581258, 0.8790035587188612], [0.05338078291814947, 0.06405693950177936]]
95cb5438-be37-4ab3-b5c2-e10bca4fd13b.JPG;[[0.11396635375195731, 0.07936942493439883], [0.936152191533935, 0.09972055953296265], [0.9300468511543658, 0.9422575319135041], [0.07733431147454245, 0.9259766242346531]]
96a331b4-55c2-4048-9809-ea00f86df03c.JPG;[[0.01542111506524318, 0.0011862396204033216], [0.9727164887307236, 0.018979833926453145], [0.9893238434163701, 0.963226571767497], [0.0011862396204033216, 0.9833926453143536], [0.01542111506524318, 0.0011862396204033216]]
971a3425-4e45-402a-b60e-35e10390acf3.JPG;[[0.1123152709359606, 0.09458128078817735], [0.8935960591133005, 0.11428571428571428], [0.8955665024630541, 0.8906403940886699], [0.0896551724137931, 0.8738916256157635], [0.1123152709359606, 0.09458128078817735]]
9746ee37-2d37-45b0-915a-5471c2f80d23.JPG;[[0.1015625, 0.1640625], [0.8515625, 0.140625], [0.87109375, 0.8984375], [0.12109375, 0.90625], [0.1015625, 0.1640625]]
979a43b2-1f38-41d4-8c8e-972ea455a685.JPG;[[0.1921182266009852, 0.1724137931034483], [0.8334975369458129, 0.13497536945812807], [0.8068965517241379, 0.8384236453201971], [0.21576354679802956, 0.8216748768472907], [0.1921182266009852, 0.1724137931034483]]
97fa38dd-c650-470a-8fef-3e994f49236f.JPG;[[0.00202020202020202, 0.00101010101010101], [0.997979797979798, 0.00202020202020202], [0.998989898989899, 0.9878787878787879], [0.00101010101010101, 0.9888888888888889], [0.00202020202020202, 0.00101010101010101]]
98078565-c161-450c-a74b-b0093853e1a4.JPG;[[0.06552094522019335, 0.07303974221267455], [0.9806659505907627, 0.08700322234156821], [0.9473684210526315, 0.9881847475832438], [0.06874328678839957, 0.9677765843179377], [0.06552094522019335, 0.07303974221267455]]
9840d159-b5b9-44e5-abf9-bb473d379818.JPG;[[0.10546875, 0.25], [0.828125, 0.20703125], [0.87109375, 0.9140625], [0.15625, 0.96875], [0.10546875, 0.25]]
98976327-90a4-4507-9b30-9b4728bb9cd8.JPG;[[0.06464646464646465, 0.08686868686868687], [0.8777777777777778, 0.08787878787878788], [0.8777777777777778, 0.902020202020202], [0.06262626262626263, 0.902020202020202], [0.06464646464646465, 0.08686868686868687]]
98a36cfc-3ab3-42d9-8414-12c8667255e0.JPG;[[0.1171875, 0.11328125], [0.875, 0.13671875], [0.87890625, 0.91015625], [0.0625, 0.89453125], [0.1171875, 0.11328125]]
98cf380a-0ead-45a1-a382-d1fe728049ab.JPG;[[0.10753414637861551, 0.1456914241258662], [0.8932271836288224, 0.16130121956792326], [0.8793518099025495, 0.945259835102346], [0.08498666407342194, 0.9313844613760731]]
996bb45b-ed48-473a-8877-b87972c137ed.JPG;[[0.140625, 0.15625], [0.85546875, 0.12890625], [0.87890625, 0.828125], [0.18359375, 0.8515625], [0.140625, 0.15625]]
999729b0-a0df-4978-bfe0-18c50f21fb5c.JPG;[[0.15234375, 0.15625], [0.82421875, 0.14453125], [0.828125, 0.828125], [0.16015625, 0.83984375], [0.15234375, 0.15625]]
99b6248d-3318-46d6-a5dc-a9f4f5492fa2.JPG;[[0.09765625, 0.08984375], [0.89453125, 0.1328125], [0.859375, 0.9375], [0.05859375, 0.91015625], [0.09765625, 0.08984375]]
99fea126-5cb2-451f-a22a-829f37c12032.JPG;[[0.00830367734282325, 0.002372479240806643], [0.9774614472123369, 0.01542111506524318], [0.9916963226571768, 0.9655990510083037], [0.0035587188612099642, 0.9881376037959668], [0.00830367734282325, 0.002372479240806643]]
9a25f9de-699f-4a98-9614-339b312ab356.JPG;[[0.14453125, 0.15625], [0.86328125, 0.21875], [0.79296875, 0.91796875], [0.09375, 0.86328125], [0.14453125, 0.15625]]
9a5e0527-a947-48f0-9d8b-2e1e691fabb1.JPG;[[0.09375, 0.10546875], [0.84375, 0.140625], [0.828125, 0.9296875], [0.078125, 0.87890625], [0.09375, 0.10546875]]
9a908747-03f3-4af4-abe4-ff5ae24907a6.JPG;[[0.08203125, 0.12890625], [0.91015625, 0.12109375], [0.92578125, 0.94921875], [0.09765625, 0.9609375], [0.08203125, 0.12890625]]
9b1a4967-0178-410f-bf5f-e8d990755791.JPG;[[0.09765625, 0.10546875], [0.9296875, 0.078125], [0.921875, 0.90234375], [0.12890625, 0.89453125], [0.09765625, 0.10546875]]
9b48d13a-9082-4847-825e-ab4b42d79f9d.JPG;[[0.11981020166073547, 0.0830367734282325], [0.9086595492289442, 0.06880189798339265], [0.8813760379596679, 0.9181494661921709], [0.11269276393831554, 0.9383155397390273], [0.11981020166073547, 0.0830367734282325]]
9b4f1712-6705-4d8b-b88a-3f02152f47d0.JPG;[[0.16015625, 0.16015625], [0.8671875, 0.16796875], [0.87109375, 0.87890625], [0.16015625, 0.88671875], [0.16015625, 0.16015625]]
9bacc4ed-7605-4635-a0c3-5849770a4b81.JPG;[[0.050483351235230935, 0.04940923737916219], [0.9720730397422127, 0.0397422126745435], [0.9677765843179377, 0.9591836734693877], [0.04833512352309345, 0.9602577873254565], [0.050483351235230935, 0.04940923737916219]]
9c21a057-4ef7-4534-bc13-c50d3449bf52.JPG;[[0.1201362215312976, 0.09087227013264818], [0.8855735046424434, 0.09852005239147184], [0.8866804715232465, 0.8900013721656557], [0.09852005239147184, 0.8855735046424434]]
9c48b467-3c2d-41ae-9dc4-d7dc66123315.JPG;[[0.0546875, 0.0703125], [0.93359375, 0.07421875], [0.921875, 0.9296875], [0.08203125, 0.91796875], [0.0546875, 0.0703125]]
9c5ff472-e274-41a6-952a-dd75311b84d0.JPG;[[0.140625, 0.1015625], [0.859375, 0.109375], [0.8125, 0.86328125], [0.0703125, 0.82421875], [0.140625, 0.1015625]]
9d1f5c32-d5dd-419a-ae75-bceb5f9d93f0.JPG;[[0.11328125, 0.13671875], [0.85546875, 0.12890625], [0.86328125, 0.84375], [0.14453125, 0.890625], [0.11328125, 0.13671875]]
9d3b8883-3180-4d7f-bc04-5a4c8c59545a.JPG;[[0.10546875, 0.09375], [0.91015625, 0.1171875], [0.9140625, 0.94140625], [0.0546875, 0.91796875], [0.10546875, 0.09375]]
9d6094f1-0688-4931-aa5d-3f476c97ab2c.JPG;[[0.051008303677342826, 0.05812574139976275], [0.9430604982206405, 0.046263345195729534], [0.9454329774614472, 0.9359430604982206], [0.054567022538552785, 0.9347568208778173], [0.051008303677342826, 0.05812574139976275]]
9da4fdde-0898-47b9-8367-856f216189d3.JPG;[[0.1015625, 0.21484375], [0.75, 0.15625], [0.8046875, 0.80859375], [0.15625, 0.86328125], [0.1015625, 0.21484375]]
9dfea8ce-8d5d-48ff-bb45-8002a0d96bcf.JPG;[[0.0053705692803437165, 0.010741138560687433], [0.9935553168635876, 0.008592910848549946], [0.9989258861439313, 0.9957035445757251], [0.015037593984962405, 0.9967776584317938], [0.0053705692803437165, 0.010741138560687433]]
9e13b710-befa-4c40-b932-9c6c589e57e0.JPG;[[0.07093596059113301, 0.12315270935960591], [0.870935960591133, 0.11822660098522167], [0.8620689655172413, 0.9142857142857143], [0.07881773399014778, 0.9064039408866995], [0.07093596059113301, 0.12315270935960591]]
9f203108-eb07-4ea4-b3bc-8d1051209d42.JPG;[[0.07574555488619622, 0.08634993257026369], [0.9240957696115939, 0.08786484366798761], [0.92258085851387, 0.9362150583933853], [0.07271573269074837, 0.9316703251002134]]
9f993e4f-0934-4dd3-a31f-8295a4517124.JPG;[[0.0898989898989899, 0.16666666666666666], [0.8676767676767677, 0.19090909090909092], [0.8080808080808081, 0.9232323232323232], [0.10606060606060606, 0.8818181818181818], [0.0898989898989899, 0.16666666666666666]]
a0fdc817-cdd5-4497-8f46-f7617943159c.JPG;[[0.09022556390977443, 0.1310418904403867], [0.8893662728249194, 0.13533834586466165], [0.878625134264232, 0.9054779806659506], [0.10741138560687433, 0.8936627282491945], [0.09022556390977443, 0.1310418904403867]]
a1c07d4b-7723-4e15-9d5b-bd1bae670933.JPG;[[0.140625, 0.1328125], [0.81640625, 0.125], [0.82421875, 0.79296875], [0.140625, 0.796875], [0.140625, 0.1328125]]
a238a6bf-2568-444a-a4f7-3dfb3dd6e659.JPG;[[0.14453125, 0.09765625], [0.8984375, 0.12109375], [0.890625, 0.91796875], [0.14453125, 0.875], [0.14453125, 0.09765625]]
a2c696a3-d12f-4e0e-a744-7cb27cd24596.JPG;[[0.08984375, 0.10546875], [0.99609375, 0.125], [0.90625, 0.953125], [0.1171875, 0.921875], [0.08984375, 0.10546875]]
a2d07476-40b6-4ab0-b178-15305f2da89e.JPG;[[0.12890625, 0.1171875], [0.921875, 0.10546875], [0.90234375, 0.89453125], [0.13671875, 0.875], [0.12890625, 0.1171875]]
a33d4eb0-ba0c-49f9-824d-84a8fe0de414.JPG;[[0.14395700241008205, 0.07111129034714897], [0.9313844613760731, 0.07111129034714897], [0.9678073174075397, 0.8706797013236288], [0.10233088123126315, 0.8741485447551971]]
a348a20c-fbde-4267-9a82-6d66f4a3ef67.JPG;[[0.09989258861439312, 0.05800214822771214], [0.9377013963480129, 0.1041890440386681], [0.9215896885069818, 0.9237379162191193], [0.06659505907626208, 0.9323308270676691], [0.09989258861439312, 0.05800214822771214]]
a60cc664-cfc6-4129-b511-0a65f2de5b17.JPG;[[0.09237379162191192, 0.12996777658431793], [0.9140708915145005, 0.11385606874328678], [0.8904403866809882, 0.9377013963480129], [0.10526315789473684, 0.9194414607948442], [0.09237379162191192, 0.12996777658431793]]
a6b33479-8ef0-49d6-8e7a-8c84d4d995c7.JPG;[[0.09375, 0.078125], [0.92578125, 0.04296875], [0.94140625, 0.90234375], [0.09375, 0.88671875], [0.09375, 0.078125]]
a70810fe-dd82-42bb-a169-709eebf0e98e.JPG;[[0.15234375, 0.1171875], [0.95703125, 0.12890625], [0.92578125, 0.875], [0.15625, 0.88671875], [0.15234375, 0.1171875]]
a7922eff-c3a6-42a4-a970-bea03455e48a.JPG;[[0.1171875, 0.12890625], [0.90625, 0.140625], [0.9140625, 0.90234375], [0.140625, 0.91015625], [0.1171875, 0.12890625]]
a7d64bce-f11a-4b7b-87c2-145c66bc3a61.JPG;[[0.06798029556650247, 0.0916256157635468], [0.9507389162561576, 0.09458128078817735], [0.9596059113300492, 0.9862068965517241], [0.053201970443349754, 0.9862068965517241], [0.06798029556650247, 0.0916256157635468]]
a7e1d4c1-c93e-4100-9b4d-5e4d5d258560.JPG;[[0.07421875, 0.0859375], [0.83984375, 0.05078125], [0.828125, 0.87109375], [0.05078125, 0.859375], [0.07421875, 0.0859375]]
a7eeede7-ef20-4f57-a4d5-d3716de9f32b.JPG;[[0.109375, 0.1015625], [0.90625, 0.15234375], [0.8359375, 0.9765625], [0.02734375, 0.87890625], [0.109375, 0.1015625]]
a832199a-4059-4156-8605-0f40848c0c13.JPG;[[0.08592910848549946, 0.08485499462943072], [0.9301825993555317, 0.10204081632653061], [0.8893662728249194, 0.9172932330827067], [0.09452201933404941, 0.8990332975295381], [0.08592910848549946, 0.08485499462943072]]
a967b69e-cef6-4135-a6f2-c5646c68f9e8.JPG;[[0.15467239527389903, 0.1761546723952739], [0.807733619763695, 0.17185821697099893], [0.8227712137486574, 0.8206229860365198], [0.17293233082706766, 0.8453276047261009], [0.15467239527389903, 0.1761546723952739]]
a9f424f0-1835-4cda-89ac-1323ffb3d436.JPG;[[0.08984375, 0.12890625], [0.859375, 0.12890625], [0.86328125, 0.90234375], [0.0859375, 0.90625], [0.08984375, 0.12890625]]
aa7a19f8-3c01-404c-8113-926baf27c533.JPG;[[0.1267454350161117, 0.12996777658431793], [0.8754027926960258, 0.13748657357679914], [0.8635875402792696, 0.8775510204081632], [0.12244897959183673, 0.8721804511278195], [0.1267454350161117, 0.12996777658431793]]
ab10629c-6930-493a-92a2-45a389d84a14.JPG;[[0.1162514827995255, 0.07591933570581258], [0.9181494661921709, 0.03795966785290629], [0.9513641755634639, 0.8600237247924081], [0.10438908659549229, 0.8718861209964412], [0.1162514827995255, 0.07591933570581258]]
ab5f3cf0-c434-47e7-88f4-9f64c30a5420.JPG;[[0.06337271750805586, 0.09452201933404941], [0.9344790547798066, 0.11063372717508056], [0.8979591836734694, 0.9301825993555317], [0.08915145005370569, 0.9022556390977443], [0.06337271750805586, 0.09452201933404941]]
ad33db40-e6b6-4c48-874a-e90f375d299f.JPG;[[0.05193798593551802, 0.0469915110845163], [0.8854189983293073, 0.0469915110845163], [0.8916020918930594, 0.8755260486273038], [0.05317460464826845, 0.8718161924890525]]
ad4d4327-a1f4-4ce9-b665-690f4c53b64c.JPG;[[0.12109375, 0.09765625], [0.83203125, 0.1171875], [0.8515625, 0.8046875], [0.1171875, 0.7890625], [0.12109375, 0.09765625]]
add44b6b-eb9b-4a2c-98e6-22161fe6a56d.JPG;[[0.06640625, 0.09765625], [0.8671875, 0.0703125], [0.8828125, 0.859375], [0.1015625, 0.90625], [0.06640625, 0.09765625]]
ae5263c3-426d-45fc-b845-585ec9513f1e.JPG;[[0.09375, 0.19140625], [0.84375, 0.1640625], [0.8671875, 0.921875], [0.11328125, 0.9296875], [0.09375, 0.19140625]]
aef0e83f-a75a-4179-960a-32789114b7d4.JPG;[[0.0625, 0.078125], [0.92578125, 0.078125], [0.91796875, 0.9296875], [0.078125, 0.9296875], [0.0625, 0.078125]]
af9b89fe-4ba0-4d27-89da-bdd7255c0790.JPG;[[0.12725253220880964, 0.10907359903612256], [0.8619844146049129, 0.11361833232929433], [0.8362309259436063, 0.8574396813117412], [0.08937975476571154, 0.8483502147253976]]
b1049c51-d7f5-4839-ae75-2cf214d256a9.JPG;[[0.05078125, 0.05859375], [0.85546875, 0.05078125], [0.8515625, 0.82421875], [0.0625, 0.84765625], [0.05078125, 0.05859375]]
b10c2a52-d658-4714-834d-f2585ae2b15d.JPG;[[0.107421875, 0.0625], [0.91796875, 0.083984375], [0.90625, 0.90234375], [0.083984375, 0.88671875], [0.107421875, 0.0625]]
b151a8ec-f3d6-41b4-bba9-c77a2d609d86.JPG;[[0.14365471988453754, 0.13069339177465444], [0.8727294260654612, 0.13177350245047806], [0.8705692047138139, 0.8576078766039309], [0.14689505191200833, 0.8576078766039309]]
b1814113-9359-4115-8c24-e76e6c32622a.JPG;[[0.06640625, 0.17578125], [0.8515625, 0.17578125], [0.8515625, 0.953125], [0.07421875, 0.953125], [0.06640625, 0.17578125]]
b1a7ab7d-718e-4789-a387-a4951cefad71.JPG;[[0.09375, 0.16015625], [0.80859375, 0.1328125], [0.83984375, 0.83984375], [0.140625, 0.87109375], [0.09375, 0.16015625]]
b2d97ee1-4f58-45b2-a424-b8d20d7b546c.JPG;[[0.115234375, 0.1796875], [0.865234375, 0.177734375], [0.8671875, 0.921875], [0.109375, 0.921875], [0.115234375, 0.1796875]]
b348d59c-da84-41d6-a534-9bd8484be2c4.JPG;[[0.08203125, 0.0703125], [0.8671875, 0.05078125], [0.87890625, 0.8203125], [0.10546875, 0.8359375], [0.08203125, 0.0703125]]
b4197fd7-a506-43c0-90e7-ee1a213b6f0f.JPG;[[0.11600429645542427, 0.13748657357679914], [0.8227712137486574, 0.14930182599355532], [0.807733619763695, 0.8421052631578947], [0.10848549946294307, 0.8270676691729323], [0.11600429645542427, 0.13748657357679914]]
b4999272-4baf-46db-970b-16b4396d53fc.JPG;[[0.189453125, 0.158203125], [0.8125, 0.154296875], [0.81640625, 0.78515625], [0.1953125, 0.787109375], [0.189453125, 0.158203125]]
b5df5701-a607-424f-b6f9-ffc7b2a164dc.JPG;[[0.042417510736269884, 0.021208755368134942], [0.7726046598392015, 0.019693844270411015], [0.7771493931323732, 0.740791526786999], [0.04696224402944166, 0.742306437884723]]
b62d8a07-8ef1-487a-ae8a-c13db5124a56.JPG;[[0.15862068965517243, 0.10147783251231528], [0.8807881773399014, 0.10443349753694581], [0.865024630541872, 0.7950738916256158], [0.17635467980295566, 0.8147783251231527], [0.15862068965517243, 0.10147783251231528]]
b638c93b-cf6c-46f3-8f60-fcd22e5ec994.JPG;[[0.12890625, 0.1328125], [0.87109375, 0.0625], [0.93359375, 0.78515625], [0.19921875, 0.875], [0.12890625, 0.1328125]]
b6fc85ac-9a65-451d-8df0-90afce8e8cb8.JPG;[[0.09375, 0.140625], [0.82421875, 0.140625], [0.8046875, 0.83203125], [0.12109375, 0.85546875], [0.09375, 0.140625]]
b74ed159-2b7d-41eb-a076-3403da6bfc85.JPG;[[0.06229860365198711, 0.0397422126745435], [0.9409237379162191, 0.045112781954887216], [0.9237379162191193, 0.9022556390977443], [0.08700322234156821, 0.8893662728249194], [0.06229860365198711, 0.0397422126745435]]
b8525212-f06c-41e6-b007-4e712b57e09d.JPG;[[0.11381811422657193, 0.2671241456337912], [0.6027714416692942, 0.2671241456337912], [0.6039328509981368, 0.7549160637476708], [0.11614093288425706, 0.7525932450899857]]
b8e050f3-c4b9-448d-93b8-cdc6d7332bde.JPG;[[0.095703125, 0.1796875], [0.71875, 0.1875], [0.697265625, 0.806640625], [0.099609375, 0.787109375], [0.095703125, 0.1796875]]
b90d3da0-22b2-40c6-99f9-04cfa1201fb2.JPG;[[0.08203125, 0.111328125], [0.87109375, 0.10546875], [0.873046875, 0.8828125], [0.072265625, 0.880859375], [0.08203125, 0.111328125]]
b90e50d0-a0d7-41d7-8389-080301ab517c.JPG;[[0.1328125, 0.08203125], [0.9296875, 0.08984375], [0.9296875, 0.91015625], [0.11328125, 0.9140625], [0.1328125, 0.08203125]]
b9a41d53-08d4-4a33-b184-0d470b850f1e.JPG;[[0.038289146009455224, 0.03627392779843126], [0.9632743048694524, 0.04030436422047918], [0.9612590866584285, 0.9673047412915003], [0.03627392779843126, 0.9693199595025244]]
b9bfada2-4885-4702-9433-ac175373980c.JPG;[[0.021247411819693272, 0.0233721530016626], [0.9795056848878599, 0.019122670637723948], [0.9731314613419519, 0.9858799084337679], [0.0233721530016626, 0.9816304260698293]]
bac03730-5fc0-4c31-a776-d4bd565d5e94.JPG;[[0.09452201933404941, 0.12244897959183673], [0.8442534908700322, 0.10955961331901182], [0.8292158968850698, 0.8281417830290011], [0.11493018259935553, 0.8281417830290011], [0.09452201933404941, 0.12244897959183673]]
bacb0fb1-3419-406d-bccb-91c2064c7d13.JPG;[[0.13533834586466165, 0.0644468313641246], [0.9548872180451128, 0.06337271750805586], [0.9366272824919442, 0.8721804511278195], [0.1514500537056928, 0.8646616541353384], [0.13533834586466165, 0.0644468313641246]]
bacf8fcf-3f91-464a-b92e-06aee3d29c39.JPG;[[0.07676767676767676, 0.07878787878787878], [0.9030303030303031, 0.08080808080808081], [0.8767676767676768, 0.8777777777777778], [0.09696969696969697, 0.8676767676767677], [0.07676767676767676, 0.07878787878787878]]
bad5b334-396f-47c4-bbd6-f4edd4131c73.JPG;[[0.18979833926453143, 0.16370106761565836], [0.6856465005931198, 0.15895610913404506], [0.6797153024911032, 0.66429418742586], [0.18505338078291814, 0.6619217081850534], [0.18979833926453143, 0.16370106761565836]]
bb162d36-2a1c-46b4-8c42-3656e09937fd.JPG;[[0.0771055753262159, 0.06168446026097272], [0.8861209964412812, 0.022538552787663108], [0.8778173190984578, 0.8956109134045077], [0.021352313167259787, 0.8647686832740213], [0.0771055753262159, 0.06168446026097272]]
bbeba094-c9ff-4ac5-b672-508c79b61c0e.JPG;[[0.146484375, 0.138671875], [0.89453125, 0.138671875], [0.8828125, 0.884765625], [0.1328125, 0.884765625], [0.146484375, 0.138671875]]
bc9315f9-099c-49d5-896b-cded04478a64.JPG;[[0.05907626208378088, 0.10955961331901182], [0.9001074113856069, 0.10204081632653061], [0.8925886143931256, 0.924812030075188], [0.09022556390977443, 0.9237379162191193], [0.05907626208378088, 0.10955961331901182]]
bcb91493-4197-46ae-b570-bc676e04144e.JPG;[[0.11328125, 0.09375], [0.94140625, 0.08984375], [0.90234375, 0.88671875], [0.1328125, 0.8671875], [0.11328125, 0.09375]]
bce23cda-516d-44ac-817c-fe1af5bb6140.JPG;[[0.07303974221267455, 0.0966702470461869], [0.9366272824919442, 0.09989258861439312], [0.9194414607948442, 0.9269602577873255], [0.10741138560687433, 0.907626208378088], [0.07303974221267455, 0.0966702470461869]]
bdaec1c0-ef93-4eaa-a96a-a11d5a4e96b5.JPG;[[0.20703125, 0.0234375], [0.88671875, 0.10546875], [0.796875, 0.77734375], [0.12890625, 0.69140625], [0.20703125, 0.0234375]]
bdb79e86-d866-4cba-8066-866004511737.JPG;[[0.08984375, 0.0703125], [0.87890625, 0.0625], [0.8984375, 0.86328125], [0.09765625, 0.86328125], [0.08984375, 0.0703125]]
bdd285bc-b8c9-44f9-b63d-e04455d85ad6.JPG;[[0.12336892052194544, 0.08659549228944247], [0.9466192170818505, 0.08185053380782918], [0.9359430604982206, 0.8932384341637011], [0.12811387900355872, 0.8825622775800712], [0.12336892052194544, 0.08659549228944247]]
be330f2f-d0cd-4ee9-9cb8-753ac44bc97e.JPG;[[0.1435349940688019, 0.09608540925266904], [0.9062870699881376, 0.12336892052194544], [0.9062870699881376, 0.8813760379596679], [0.1221826809015421, 0.8576512455516014], [0.1435349940688019, 0.09608540925266904]]
bef8a16e-8b21-4e3f-9834-00777fd6e93a.JPG;[[0.0498220640569395, 0.06405693950177936], [0.9561091340450771, 0.07354685646500593], [0.9098457888493475, 0.9062870699881376], [0.08422301304863583, 0.900355871886121], [0.0498220640569395, 0.06405693950177936]]
bf20f31a-639c-4d98-8c33-dcb7caf2a1c6.JPG;[[0.13671875, 0.1171875], [0.83203125, 0.109375], [0.8359375, 0.79296875], [0.15234375, 0.8046875], [0.13671875, 0.1171875]]
bf403977-4972-4e88-ab7e-fbe696e20177.JPG;[[0.19921875, 0.2421875], [0.765625, 0.25390625], [0.765625, 0.82421875], [0.1875, 0.8203125], [0.19921875, 0.2421875]]
bfc9ce05-9309-450b-beca-f647a13c8eee.JPG;[[0.11672756073625544, 0.018491494770099873], [0.9812049412384245, 0.019647213193231115], [0.9800492228152933, 0.8818131568491376], [0.11672756073625544, 0.8841245936954002]]
c130a033-5397-4c1d-804e-e99197aa46ee.JPG;[[0.12424242424242424, 0.1595959595959596], [0.8333333333333334, 0.1696969696969697], [0.8111111111111111, 0.8646464646464647], [0.11313131313131314, 0.8595959595959596], [0.12424242424242424, 0.1595959595959596]]
c151d3e2-097f-4e06-823d-426c71ea30c4.JPG;[[0.140625, 0.109375], [0.9375, 0.11328125], [0.8984375, 0.9296875], [0.109375, 0.90234375], [0.140625, 0.109375]]
c1cb442d-aea6-4d2e-8249-73258c76fd44.JPG;[[0.125, 0.0859375], [0.8828125, 0.1171875], [0.88671875, 0.87109375], [0.1328125, 0.87890625], [0.125, 0.0859375]]
c28d7685-1823-41c2-a448-6fc863e687e2.JPG;[[0.07421875, 0.1953125], [0.8515625, 0.1171875], [0.91796875, 0.89453125], [0.14453125, 0.96484375], [0.07421875, 0.1953125]]
c29fe802-fee7-4933-9617-1329dad12649.JPG;[[0.16796875, 0.1171875], [0.87890625, 0.109375], [0.875, 0.92578125], [0.05859375, 0.875], [0.16796875, 0.1171875]]
